symbol,chain,protocol,liqPrice,collateralValue,collateralAmount,owner,timestamp
ETH,ethereum,aave-v2,908.3864966233818,73974.6236785657,81.43518640307978,0x02e3b0a952bf188a9323ad198b2afe9593d7c6a8,1678938049
ETH,ethereum,aave-v2,775.1933518427977,1162.7906976744184,1.5000008641846843,0x02e7da2fb19469ec942321ccf40a2ac54bf69057,1678938049
ETH,ethereum,aave-v2,692.6186768798206,1350.7569023738556,1.950217265954888,0x030ed557a0775e110394c1a543f3eb181aeea05f,1678938049
ETH,ethereum,aave-v2,107.79033564861523,38758.9010402614,359.57677288074507,0x0319bc4625896d0d8dd3c2d4c3fff7b5d611da44,1678938049
ETH,ethereum,aave-v2,710.7814168138195,18307.84608390069,25.757350503011544,0x0326b6b33395c78fdf398309de5f9527167b57a6,1678938049
ETH,ethereum,aave-v2,671.8679361885604,3578.3269696271036,5.325937995979678,0x034c9813ee46923d4ce8449ef56dc2081e6b75a1,1678938049
ETH,ethereum,aave-v2,937.9049490144952,30.61945814706742,0.03264665377791305,0x03950a9c6b43a264e8f2d56125857ec68361eb64,1678938049
ETH,ethereum,aave-v2,809.9967058832235,23186.862513953485,28.625872606074914,0x03a77413f872a72ecdd480c755e577b362150640,1678938049
ETH,ethereum,aave-v2,543.1389530916398,492.66881511627906,0.9070769318089302,0x03aea97acf03322281d1ddb6eb2527551114695b,1678938049
ETH,ethereum,aave-v2,98.76636546291132,3.0175718449895808,0.030552626198670208,0x03b814f35926f8d7b001dd3a827fdb3a5cf0f52b,1678938049
ETH,ethereum,aave-v2,910.8172155593486,6927.100224836354,7.605368131499691,0x03ccbe4ca5c686e7d56eaee89490be2acf97a257,1678938049
ETH,ethereum,aave-v2,2.9726904827892215,0.14588315218501252,0.04907445057923858,0x03f2d5745c461f72c2d3add110f0077886ef6da9,1678938049
ETH,ethereum,aave-v2,1157.360299520898,0.1157360299520898,0.0001,0x03f3d950dd345f8996c2c66c4b1d784cf77b1298,1678938049
ETH,ethereum,aave-v2,1155.4359190353985,116197.10362875223,100.56559755019383,0x0408aef2c0b8a2b31063e253557cce843c79766c,1678938049
ETH,ethereum,aave-v2,873.7554272311634,1165.2948377052373,1.33366248882474,0x0416c2fe328fff0fd6039554c75c3d3fb2db94c4,1678938049
ETH,ethereum,aave-v2,492.7088391318154,118.2501213916357,0.24,0x0423a756d11481991ee4380cc862b529b5c4b291,1678938049
ETH,ethereum,aave-v2,624.2001342676622,4681.795877740167,7.500472397739944,0x0427acdb3a40caa60fc985fc6c6f87cfa28f023a,1678938049
ETH,ethereum,aave-v2,443.620199940891,2943.6126386996725,6.6354341824197505,0x042fe06fdcb7978ef195384c3b39400f19acd356,1678938049
ETH,ethereum,aave-v2,46.51354865773176,0.06136262236968262,0.001319241901348298,0x043d545c44176e912b7ee6b076c87ff1d3e85e6f,1678938049
ETH,ethereum,aave-v2,1089.9879987996242,12.039286046511625,0.01104533816864973,0x045321e99515a3974ef97e8d416baeb4ed5d639b,1678938049
ETH,ethereum,aave-v2,707.444182449614,9089.945882561235,12.848993755360542,0x0457de15c6d44c29401cb371b23235d296290c65,1678938049
ETH,ethereum,aave-v2,183.63555781386026,460.2330751653263,2.506230713943949,0x045e823bcb8c7a047aee842c5dd537e8cc344f3c,1678938049
ETH,ethereum,aave-v2,108.5658186991092,1272.8870165584274,11.724565169873966,0x046795e46637ec15b838ea6c228c57bf2dd2a970,1678938049
ETH,ethereum,aave-v2,401.3039948625919,0.046794482504200666,0.000116606071963533,0x0491d3b0f7703b1c6317b354220c151b031cfa41,1678938049
ETH,ethereum,aave-v2,1503.030303030303,37.57575757575758,0.025,0x049a00f58a29ef4b1966ab03a1cba61bf3362e0d,1678938049
ETH,ethereum,aave-v2,0.01721670430030183,0.0003443340860060366,0.02,0x049d6d72beffdc3ed533d2c4a57ff1ef246d4b44,1678938049
ETH,ethereum,aave-v2,139.53488372093022,2441.8604651162786,17.5,0x04c207824793a785251c5b5c8255d699ec7fc76c,1678938049
ETH,ethereum,aave-v2,817.1861795588183,5498.009104284005,6.727976123203974,0x04c860013028fcad8762518cff977516f5a21662,1678938049
ETH,ethereum,aave-v2,901.9781659074561,1749.8376418604648,1.94,0x04f095a8b608527b336dcfe5cc8a5ac253007dec,1678938049
ETH,ethereum,aave-v2,833.7100501117158,4651.162790697675,5.578873362597016,0x04feda00244db4234b0d68e5ccaf5d561ddb6049,1678938049
ETH,ethereum,aave-v2,690.0765205993998,138012.61723970357,199.99610640255656,0x050043c81902ca2234f295c249c569792546965b,1678938049
ETH,ethereum,aave-v2,12.305564651964648,0.7487342489546503,0.06084517615655378,0x050315d2144cae3a8c147bb79a05dcb3554f96a7,1678938049
ETH,ethereum,aave-v2,870.052519943889,7138.120945348835,8.204241447182044,0x0525d4a5a98921bc667b07c934242a4fb8e5458d,1678938049
ETH,ethereum,aave-v2,1165.467023540149,1.165467023540149,0.001,0x052f33341a3040cd6ed7eb60ab27be87686fff2d,1678938049
ETH,ethereum,aave-v2,499.80002027254113,614.5318696813061,1.2295555117148689,0x054ba1968963104aba54f2f102a43d23d0d9026c,1678938049
ETH,ethereum,aave-v2,586.0631865212221,27367.192764060725,46.69665898400483,0x055622a2fda7d6f3b813adcc70a32203e2eabc58,1678938049
ETH,ethereum,aave-v2,1108.7307493979827,39.32076611903141,0.035464666367719805,0x055c23e9781d408895ce4d6f3f3fb6e5ad55f730,1678938049
ETH,ethereum,aave-v2,854.7324237052211,471.7201197674419,0.5518921555854397,0x055ea4452ee0af45c8bc930adec3854c68755e8a,1678938049
ETH,ethereum,aave-v2,970.3635965055432,176.48005232558134,0.18187002579354614,0x056b4addcc5696b838ac2483c78507575e797e42,1678938049
ETH,ethereum,aave-v2,891.4836099507838,2675.555510465116,3.001239148538946,0x058e2a108d01363ff53b467a182da8f08f445e25,1678938049
